incident_id,anomaly_id,transaction_id,user_id,created_at,anomaly_type,severity,likelihood,exposure_inr,priority_score,priority_band,rationale,recommendation,status
INC_BF80F33518,ANO_CAD1977D70,TX_ANO_VEL_E70DBDDA,USR_06043,2026-09-08 18:00:34+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_76BCBB311A,ANO_898C658724,TX_ANO_VEL_6907E6E6,USR_06043,2026-09-08 18:02:34+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_F208DE82E7,ANO_1FC1878614,TX_ANO_VEL_4DC0DADA,USR_08101,2026-09-09 15:52:04+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_7E188A93B6,ANO_FD343C6B48,TX_ANO_VEL_F4FF9C9C,USR_08101,2026-09-09 15:54:04+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_C2705C6F89,ANO_FAF2F9B593,TX_ANO_VEL_2047EAED,USR_08101,2026-09-09 15:56:04+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_DDD9EFC0B3,ANO_79236BD40B,TX_ANO_VEL_E644D442,USR_08101,2026-09-09 15:58:04+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_BCE2B563CD,ANO_6286C3050B,TX_ANO_VEL_82D51F78,USR_08101,2026-09-09 16:00:04+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_A9B4C26450,ANO_68E6EE1AF5,TX_ANO_VEL_BE74B991,USR_01369,2026-09-09 18:07:44+00:00,BASELINE_SPIKE,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
INC_0D90776CFC,ANO_7AF22B18D0,TX_ANO_VEL_B31D2F82,USR_01369,2026-09-09 18:15:44+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_8629859D74,ANO_52704E204F,TX_ANO_VEL_3F672BF9,USR_01369,2026-09-09 18:17:44+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_3B358F4709,ANO_69682D94E3,TX_ANO_VEL_59096443,USR_01369,2026-09-09 18:19:44+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_A45DB31EB6,ANO_943E613664,TX_ANO_VEL_33BAA56F,USR_01369,2026-09-09 18:21:44+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_A476A137DA,ANO_1D66EFBD06,TX_ANO_VEL_D6EC91EE,USR_01369,2026-09-09 18:23:44+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_79AE95BF12,ANO_3C571B2259,TX_ANO_VEL_4DA4C2C4,USR_06826,2026-09-10 04:51:40+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_9DA9517944,ANO_C7448E2223,TX_ANO_VEL_7454FA20,USR_06826,2026-09-10 04:53:40+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_913B1F3993,ANO_98AD75F37E,TX_ANO_VEL_15F12D85,USR_06826,2026-09-10 04:55:40+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_D72A09B41B,ANO_F3B66639FC,TX_ANO_VEL_D1D6C01F,USR_06826,2026-09-10 04:57:40+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_5750DB683B,ANO_427121FC6C,TX_ANO_VEL_E024F93A,USR_06826,2026-09-10 04:59:40+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_931BE5EC92,ANO_C989F64A9D,TX_ANO_VEL_3F2367E0,USR_00162,2026-09-12 01:04:19+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_5B4FBE1F2E,ANO_97DAA5EC3C,TX_ANO_VEL_8ECEE1E6,USR_00162,2026-09-12 01:06:19+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_2C1DF6201C,ANO_023F80D56B,TX_ANO_VEL_C48DEC7F,USR_00162,2026-09-12 01:08:19+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_85FAFB3214,ANO_61F8B46466,TX_ANO_VEL_90FD3CA8,USR_00162,2026-09-12 01:10:19+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_5F61A4D31D,ANO_F6B6D71C75,TX_ANO_VEL_82E2526B,USR_00162,2026-09-12 01:12:19+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_EB1FB0CD18,ANO_D4665C2341,TX_ANO_VEL_07693A01,USR_01181,2026-09-13 08:18:37+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_CDB2DC706E,ANO_BA28F767D4,TX_ANO_VEL_AEB46DD1,USR_01181,2026-09-13 08:20:37+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_03D13D9DE3,ANO_E97C608D33,TX_ANO_VEL_1BA7B95C,USR_01181,2026-09-13 08:22:37+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_8FD5B9EB28,ANO_0A699DBC2E,TX_ANO_VEL_FF871EF5,USR_01181,2026-09-13 08:24:37+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_099F5E4094,ANO_59A235BCFF,TX_ANO_VEL_B1905C30,USR_01181,2026-09-13 08:26:37+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_2D2A7B4C88,ANO_8995B3982F,TX_ANO_VEL_FC87D9D9,USR_02872,2026-09-13 10:56:31+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_106E471131,ANO_6E0DF0CB57,TX_ANO_VEL_543C2874,USR_02872,2026-09-13 10:58:31+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_75B3506BDF,ANO_85F26233F0,TX_ANO_VEL_A8752BB6,USR_02872,2026-09-13 11:00:31+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_F162C2CFDE,ANO_BFC2831CD8,TX_ANO_VEL_A0FE0F76,USR_02872,2026-09-13 11:02:31+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_02CC1F80A6,ANO_2292FB1B3B,TX_ANO_VEL_8B77C6F3,USR_02872,2026-09-13 11:04:31+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_B1886F1817,ANO_A992D847C5,TX_ANO_VEL_C7C011DE,USR_04012,2026-09-14 09:30:01+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_A0D4A45141,ANO_5CD5815786,TX_ANO_VEL_3B4C44A5,USR_04012,2026-09-14 09:32:01+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_022A4E847E,ANO_FFCFC74050,TX_ANO_VEL_2C5FC964,USR_04012,2026-09-14 09:34:01+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_361FEA9B4F,ANO_BF26E8E432,TX_ANO_VEL_1D65C252,USR_04012,2026-09-14 09:36:01+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_E6286B7C14,ANO_E3FF315129,TX_ANO_VEL_6863D3AB,USR_04012,2026-09-14 09:38:01+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_92D636E8F3,ANO_481F47EC21,TX_ANO_VEL_9EBDA680,USR_01320,2026-09-15 23:19:02+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_0E4144C976,ANO_E4F3FE6405,TX_ANO_VEL_2682A1EA,USR_01320,2026-09-15 23:21:02+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_BE4E2E0478,ANO_54A51F1A16,TX_ANO_VEL_BCDB6992,USR_01320,2026-09-15 23:23:02+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_523DAB1F3F,ANO_F47C13CED8,TX_ANO_VEL_12F28F92,USR_01320,2026-09-15 23:25:02+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_FE1DBF3F68,ANO_9E8EB9F76E,TX_ANO_VEL_867BC89C,USR_01320,2026-09-15 23:27:02+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_2D2F621816,ANO_02475C015D,TX_ANO_VEL_3E9FA6AA,USR_04650,2026-09-16 06:01:00+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_CE4AC2B6F4,ANO_E952818961,TX_ANO_VEL_D9A135E2,USR_04650,2026-09-16 06:03:00+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_E3C7A69315,ANO_7A619F032C,TX_ANO_VEL_8E5BE0D3,USR_04650,2026-09-16 06:05:00+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_977CD97A08,ANO_3E8FF52641,TX_ANO_VEL_98B2D3AC,USR_04650,2026-09-16 06:07:00+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_2FB558D407,ANO_041DFF8F53,TX_ANO_VEL_9B138338,USR_04650,2026-09-16 06:09:00+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_6443A73ABF,ANO_656E23AA4B,TX_ANO_VEL_17599B79,USR_04183,2026-09-17 02:57:35+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_E3386A2F4C,ANO_DF4F2F7FAF,TX_ANO_VEL_CBF08771,USR_04183,2026-09-17 02:59:35+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_64CE2FDA27,ANO_7DC9A4C074,TX_ANO_VEL_1123F2A5,USR_04183,2026-09-17 03:01:35+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_CED75A89A3,ANO_9F78355A86,TX_ANO_VEL_431EE1A1,USR_04183,2026-09-17 03:03:35+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_467C31A57F,ANO_30DC1D70BE,TX_ANO_VEL_61F88FB2,USR_04183,2026-09-17 03:05:35+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_6E2B400753,ANO_F0619ECAE0,TX_ANO_VEL_B298A5EE,USR_05555,2026-09-17 05:17:58+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_666603DA84,ANO_B175EED23C,TX_ANO_VEL_18E5B72F,USR_05555,2026-09-17 05:19:58+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_A11368C5ED,ANO_224052A282,TX_ANO_VEL_482537A8,USR_05555,2026-09-17 05:21:58+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_31E526A734,ANO_C5C85B0F13,TX_ANO_VEL_625E5BC7,USR_05555,2026-09-17 05:23:58+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_2813F17F2D,ANO_AA3B3D4C47,TX_ANO_VEL_349E1716,USR_05555,2026-09-17 05:25:58+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_B06E84DE97,ANO_B9F8FD661E,TX_ANO_VEL_7D90A872,USR_00099,2026-09-19 02:03:30+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_6EFA6B8251,ANO_1CCE9E0AD5,TX_ANO_VEL_3CF406A1,USR_00099,2026-09-19 02:05:30+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_6211004892,ANO_2E23AC8728,TX_ANO_VEL_CD2B32B2,USR_00099,2026-09-19 02:07:30+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_DDEA975747,ANO_66D0E1ED20,TX_ANO_VEL_F1310721,USR_00099,2026-09-19 02:09:30+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_F77616942B,ANO_91E4479995,TX_ANO_VEL_59E3C0D9,USR_00099,2026-09-19 02:11:30+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_FF042DE5CA,ANO_516B59CDB3,TX_ANO_VEL_3C7DA100,USR_08578,2026-09-19 23:18:23+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_927562E72A,ANO_D2BE6BD100,TX_ANO_VEL_A3C7EEF7,USR_08578,2026-09-19 23:20:23+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_F146EE26A6,ANO_9444C1CC9F,TX_ANO_VEL_E0718C7F,USR_08578,2026-09-19 23:22:23+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_EAE4FF336D,ANO_F91F736679,TX_ANO_VEL_BF651756,USR_08578,2026-09-19 23:24:23+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_EAD6138161,ANO_98BF95A7FE,TX_ANO_VEL_60868E28,USR_08578,2026-09-19 23:26:23+00:00,VELOCITY_BURST,4,4,8950.0,145.59,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.6 and exposure ₹8,950.00.",Enforce temporary rate-limiting on user API key/session; inspect user agent and IP subnet.,OPEN
INC_E8315CFA42,ANO_E7471C547C,TX_A60F644BA071,USR_03107,2026-08-31 20:27:53+00:00,BASELINE_SPIKE,4,4,8879.3,145.47,P2,"P2 HIGH: Elevated risk anomaly with notable score 145.5 and exposure ₹8,879.30.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
